OBJECTID,InspectionStatus,SURVEY_DATE,PARID,ADDR,FRONTAGE,DEPTH,AREA_SQFT,AREA_ACRES,LAND_VAL,BLDG_VAL,TTL_VAL,ZONING,CURR_USE,LICENSE,PREF_USE,SECND_USE,REC_PRICE,COMMENTS,NBRHD,WARD_2012,LUC,STNUMB,STNUMB2,STDIR,STNAME,STTYPE,Z_,MODIFIED_BY,LAST_MODIFIED,STATUSSINCESURVEY,SHAPE_STArea(),SHAPE_STLength()
4316,Y,2016-06-02 04:00:00,6717921,5TH AVE,50,125,6251,0.1435,13990,None,None,NULL,7, ,12,9,None,Business on Arlington using it to park junk cars,East Akron,W5,640,None,None,None, 5TH,AVE,D,ROZENDA,2017-02-21 11:58:16,None,6011.18835449,343.071683716
4317,Y,2016-05-25 04:00:00,6843624,S CASE AVE,None,None,10393,0.2386,17670,None,None,NULL,7, ,13,3,None,CSO,Middlebury,W10,400,None,None,S,CASE,AVE,None,ROZENDA,2017-02-21 11:58:16,None,10275.0931396,455.971725567
4318,Y,2016-05-25 04:00:00,6843625,59 S CASE AVE,None,None,8250,0.1894,14030,None,None,NULL,7, ,13,3,None,CSO,Middlebury,W10,400,59,None,S,CASE,AVE,None,ROZENDA,2017-02-21 11:58:16,None,8059.09631348,429.128028061
4319,Y,2016-05-25 04:00:00,6859585,S CASE AVE,None,None,28575,0.656,9020,None,None,NULL,7, ,0,0,None,Former Akron Barberton Cluster Railroad corridor,Middlebury,W10,640,None,None,S,CASE,AVE,None,ROZENDA,2017-02-21 11:58:16,None,27081.7817383,1085.44505313
4320,Y,2016-05-27 04:00:00,6717258,1154 JOHNSTON ST,None,None,1342,0.0308,2000,None,None,NULL,14, ,14,7,None,None,Middlebury,W5,640,1154,None,None,JOHNSTON,ST,None,ROZENDA,2017-02-21 11:58:16,None,3791.28417969,369.647666977
4321,Y,2016-05-27 04:00:00,6838543,E MARKET ST,None,None,3446,0.0791,9220,None,None,NULL,7, ,7,0,None,Transfer to adjacent owner.,Middlebury,W10,640,None,None,E,MARKET,ST,None,ROZENDA,2017-02-21 11:58:16,None,2295.78747559,202.704492971
4322,Y,2016-05-27 04:00:00,6838544,E MARKET ST,None,None,4770,0.1095,12770,None,None,NULL,7, ,7,0,None,Transfer to adjacent owner.,Middlebury,W10,640,None,None,E,MARKET,ST,None,ROZENDA,2017-02-21 11:58:16,None,4613.12060547,282.418551545
4323,Y,2016-05-27 04:00:00,6859590,RIVER ST,None,None,266252,6.1123,21010,None,None,NULL,7, ,7,0,None,Former Akron Barberton Cluster Railroad corridor,Middlebury,W10,640,None,None,None,RIVER,ST,None,ROZENDA,2017-02-21 11:58:16,None,76180.9434814,2909.57527667
4324,Y,2016-05-27 04:00:00,6859587,HART AVE,None,None,63846,1.4657,14020,None,None,NULL,7, ,7,0,None,Former Akron Barberton Cluster Railroad corridor,Middlebury,W5,640,None,None,None,HART,AVE,None,ROZENDA,2017-02-21 11:58:16,None,64905.0239258,2695.63851349
4325,Y,2016-05-25 04:00:00,6859584,RIVER ST,None,None,43656,1.0022,11710,None,None,NULL,2, ,13,0,None,CSO. Former Akron Barberton Cluster Railroad corridor.,Middlebury,W10,640,None,None,None,RIVER,ST,None,ROZENDA,2017-02-21 11:58:16,None,46698.3363037,2283.1049791
4326,Y,2016-05-25 04:00:00,6740766,1004 E MARKET ST,None,None,27804,0.6383,90360,None,None,NULL,3, ,13,0,None,"Zoning split between U-3, U-4, and WATER. CSO",Middlebury,W10,499,1004,None,E,MARKET,ST,D,ROZENDA,2017-02-21 11:58:16,None,29594.9094238,706.913906412
4327,Y,2016-05-25 04:00:00,6824379,38 S CASE AVE,None,None,22041,0.506,54220,None,None,NULL,3, ,13,0,None,Former adult cinema. CSO. See photo 58.,Middlebury,W10,499,38,None,S,CASE,AVE,None,ROZENDA,2017-02-21 11:58:16,None,21229.4649658,932.838470952
4328,Y,2016-07-05 04:00:00,6717189,E MARKET ST,None,None,871,0.02,2330,None,None,NULL,14, ,14,0,None,Too small for photo,Middlebury,W10,640,None,None,E,MARKET,ST,None,ROZENDA,2017-02-21 11:58:16,None,77.5363769531,36.6195469544
4329,Y,2016-07-05 04:00:00,6717207,MARKET ST,None,None,436,0.01,700,None,None,NULL,14, ,14,0,None,Too small for photo,Middlebury,W10,640,None,None,E,MARKET,ST,None,ROZENDA,2017-02-21 11:58:16,None,16.0908203125,18.8526662952
4330,Y,2016-06-09 04:00:00,6731327,2005 NEWDALE AVE,100,100,10001,0.2296,3360,None,None,NULL,7, ,11,8,None,Rear lot. For photo see parcel 6731324.,Rolling Acres,W9,640,2005,None,None,NEWDALE,AVE,None,ROZENDA,2017-02-21 11:58:16,None,9916.07409668,398.350789684
4331,Y,2016-06-09 04:00:00,6731324,NEWDALE AVE,100,80,8002,0.1837,15150,None,None,NULL,7, ,11,8,None,None,Rolling Acres,W9,500,None,None,None,NEWDALE,AVE,None,ROZENDA,2017-02-21 11:58:16,None,7862.65649414,356.94699453
4332,Y,2016-06-09 04:00:00,6826836,NEWDALE AVE,100,180,17999,0.4132,16960,None,None,NULL,7, ,11,8,None,None,Rolling Acres,W9,640,None,None,None,NEWDALE,AVE,None,ROZENDA,2017-02-21 11:58:16,None,18007.3092041,559.793357495
4333,Y,2016-06-09 04:00:00,6712839,NEWDALE AVE,50,180,8999,0.2066,14990,None,None,NULL,7, ,11,8,None,None,Rolling Acres,W9,640,None,None,None,NEWDALE,AVE,None,ROZENDA,2017-02-21 11:58:16,None,8944.15698242,458.910688785
4334,Y,2016-06-09 04:00:00,6712838,2025 NEWDALE AVE,50,180,8999,0.2066,14990,None,None,NULL,7, ,11,8,None,None,Rolling Acres,W9,640,2025,None,None,NEWDALE,AVE,None,ROZENDA,2017-02-21 11:58:16,None,9091.9888916,460.579054631
4335,Y,2016-06-09 04:00:00,6817709,1980 S HAWKINS AVE,None,None,26572,0.61,26160,None,None,NULL,7, ,8,0,None,Annex to golf course; develop private clubhouse for rentals.,Rolling Acres,W9,640,1980,None,S,HAWKINS,AVE,None,ROZENDA,2017-02-21 11:58:16,None,27623.0408936,740.95242956
4336,Y,2016-06-09 04:00:00,6736804,1990 S HAWKINS AVE,130,265,34452,0.7909,29690,None,None,NULL,7, ,8,0,None,Annex to golf course; develop private clubhouse for rentals.,Rolling Acres,W9,640,1990,None,S,HAWKINS,AVE,None,ROZENDA,2017-02-21 11:58:16,None,34806.8312988,795.635651854
4337,Y,2016-06-09 04:00:00,6816673,SAMUEL AVE,40,110,4400,0.101,2910,None,None,NULL,7, ,11,0,None,No direct access. For photo see parcel 6703557.,Rolling Acres,W9,640,None,None,None,SAMUEL,AVE,None,ROZENDA,2017-02-21 11:58:16,None,4437.99560547,302.170509556
4338,Y,2016-06-09 04:00:00,6816674,SAMUEL AVE,40,110,4400,0.101,2910,None,None,NULL,7, ,11,0,None,No direct access. For photo see parcel 6703557.,Rolling Acres,W9,640,None,None,None,SAMUEL,AVE,None,ROZENDA,2017-02-21 11:58:16,None,4412.81018066,301.903816567
4339,Y,2016-06-09 04:00:00,6816675,SAMUEL AVE,40,110,4400,0.101,2910,None,None,NULL,7, ,11,0,None,No direct access. For photo see parcel 6703557.,Rolling Acres,W9,640,None,None,None,SAMUEL,AVE,None,ROZENDA,2017-02-21 11:58:16,None,4497.71740723,303.621344484
4340,Y,2016-06-09 04:00:00,6703558,SAMUEL AVE,40,110,4400,0.101,2910,None,None,NULL,7, ,11,0,None,No direct access. For photo see parcel 6703557.,Rolling Acres,W9,640,None,None,None,SAMUEL,AVE,None,ROZENDA,2017-02-21 11:58:16,None,4295.48095703,300.180002799
4341,Y,2016-06-09 04:00:00,6703556,SAMUEL AVE,40,110,4400,0.101,2030,None,None,NULL,7, ,11,0,None,No direct access. For photo see parcel 6703557.,Rolling Acres,W9,640,None,None,None,SAMUEL,AVE,None,ROZENDA,2017-02-21 11:58:16,None,4642.92797852,306.602432854
4342,Y,2016-06-09 04:00:00,6703557,SAMUEL AVE,40,110,4400,0.101,2910,None,None,NULL,7, ,11,0,None,None,Rolling Acres,W9,640,None,None,None,SAMUEL,AVE,None,ROZENDA,2017-02-21 11:58:16,None,4285.59851074,300.404555313
4343,Y,2016-06-09 04:00:00,6842126,SAMUEL AVE,40,110,4400,0.101,2910,None,None,NULL,7, ,11,0,None,None,Rolling Acres,W9,640,None,None,None,SAMUEL,AVE,None,ROZENDA,2017-02-21 11:58:16,None,4643.61901855,304.820639355
4344,Y,2016-06-09 04:00:00,6717101,SAMUEL AVE,40,110,4400,0.101,2910,None,None,NULL,7, ,11,0,None,None,Rolling Acres,W9,640,None,None,None,SAMUEL,AVE,None,ROZENDA,2017-02-21 11:58:16,None,4373.46984863,299.78747715
4345,Y,2016-06-09 04:00:00,6717090,SAMUEL AVE,40,110,4400,0.101,2910,None,None,NULL,7, ,11,0,None,None,Rolling Acres,W9,640,None,None,None,SAMUEL,AVE,None,ROZENDA,2017-02-21 11:58:16,None,4396.41467285,300.074260566
4346,Y,2016-06-09 04:00:00,6717102,SAMUEL AVE,49,110,5388,0.1237,3240,None,None,NULL,7, ,11,0,None,None,Rolling Acres,W9,640,None,None,None,SAMUEL,AVE,None,ROZENDA,2017-02-21 11:58:16,None,5254.11584473,310.999321552
4347,Y,2016-06-09 04:00:00,6717074,LEESER AVE,None,None,135,0.0031,80,None,None,NULL,11, ,12,0,None,None,Rolling Acres,W9,640,None,None,None,LEESER,AVE,None,ROZENDA,2017-02-21 11:58:16,None,159.719238281,88.6227042305
4348,Y,2016-06-09 04:00:00,6717047,KELLOGG AVE,None,None,3842,0.0882,8980,None,None,NULL,7, ,12,0,None,None,Rolling Acres,W9,640,None,None,None,KELLOGG,AVE,None,ROZENDA,2017-02-21 11:58:16,None,4831.55407715,325.588613318
4349,Y,2016-06-09 04:00:00,6717127,DEFIANCE ST,142,165,23431,0.5379,41090,None,None,NULL,7, ,7,0,None,Mud Run runs through.,Rolling Acres,W9,640,None,None,None,DEFIANCE,ST,None,ROZENDA,2017-02-21 11:58:16,None,24315.2481689,633.284964868
4350,Y,2016-06-09 04:00:00,6717134,DEFIANCE ST,40,137,5480,0.1258,16250,None,None,NULL,7, ,7,0,None,Mud Run runs through.,Rolling Acres,W9,640,None,None,None,DEFIANCE,ST,None,ROZENDA,2017-02-21 11:58:16,None,5704.79699707,373.069533625
4351,Y,2016-06-09 04:00:00,6717132,LOUISIANA AVE,69,150,10350,0.2376,4670,None,None,NULL,7, ,12,0,None,Adjacent to Mud Run.,Rolling Acres,W9,640,None,None,None,LOUISIANA,AVE,None,ROZENDA,2017-02-21 11:58:16,None,6516.8458252,383.403557525
4352,Y,2016-06-09 04:00:00,6717064,DEFIANCE ST,40,123,4918,0.1129,15560,None,None,NULL,7, ,7,0,None,Mud Run runs through.,Rolling Acres,W9,640,None,None,None,DEFIANCE,ST,None,ROZENDA,2017-02-21 11:58:16,None,5639.13537598,358.082330999
4353,Y,2016-06-09 04:00:00,6717139,DEFIANCE ST,83,103,8551,0.1963,21640,None,None,NULL,7, ,7,0,None,Mud Run runs through.,Rolling Acres,W9,640,None,None,None,DEFIANCE,ST,None,ROZENDA,2017-02-21 11:58:16,None,9948.64416504,409.423078847
4354,Y,2016-06-09 04:00:00,6710538,DEFIANCE ST,None,None,30928,0.71,4150,None,None,NULL,7, ,7,0,None,Mud Run runs through.,Rolling Acres,W9,640,None,None,None,DEFIANCE,ST,None,ROZENDA,2017-02-21 11:58:16,None,37161.8343506,876.810290573
4355,Y,2016-06-09 04:00:00,6717055,FLORIDA AVE,52,94,4887,0.1122,15560,None,None,NULL,7, ,7,11,None,Adjacent to Mud Run. For photo see parcel 6717128.,Rolling Acres,W9,640,None,None,None,FLORIDA,AVE,None,ROZENDA,2017-02-21 11:58:16,None,4802.25891113,295.952214836
4356,Y,2016-06-09 04:00:00,6716355,FLORIDA AVE,40,94,3759,0.0863,13510,None,None,NULL,7, ,11,0,None,For photo see parcel 6717128.,Rolling Acres,W9,640,None,None,None,FLORIDA,AVE,None,ROZENDA,2017-02-21 11:58:16,None,3846.1340332,273.272290064
4357,Y,2016-06-09 04:00:00,6717088,FLORIDA AVE,40,92,3681,0.0845,13340,None,None,NULL,7, ,11,0,None,For photo see parcel 6717128.,Rolling Acres,W9,640,None,None,None,FLORIDA,AVE,None,ROZENDA,2017-02-21 11:58:16,None,3848.57714844,271.116878424
4358,Y,2016-06-09 04:00:00,6717094,FLORIDA AVE,40,90,3598,0.0826,13170,None,None,NULL,7, ,11,0,None,For photo see parcel 6717128.,Rolling Acres,W9,640,None,None,None,FLORIDA,AVE,None,ROZENDA,2017-02-21 11:58:16,None,3773.72558594,267.336844497
4359,Y,2016-06-09 04:00:00,6717129,1333 FLORIDA AVE,40,88,3520,0.0808,13170,None,None,NULL,7, ,11,0,None,For photo see parcel 6717128.,Rolling Acres,W9,640,1333,None,None,FLORIDA,AVE,None,ROZENDA,2017-02-21 11:58:16,None,3684.16467285,263.244325399
4360,Y,2016-06-09 04:00:00,6717141,FLORIDA AVE,40,86,3441,0.079,13000,None,None,NULL,7, ,11,0,None,For photo see parcel 6717128.,Rolling Acres,W9,640,None,None,None,FLORIDA,AVE,None,ROZENDA,2017-02-21 11:58:16,None,3524.95849609,257.591240188
4361,Y,2016-06-09 04:00:00,6717142,FLORIDA AVE,40,84,3358,0.0771,12830,None,None,NULL,7, ,11,0,None,For photo see parcel 6717128.,Rolling Acres,W9,640,None,None,None,FLORIDA,AVE,None,ROZENDA,2017-02-21 11:58:16,None,3471.72241211,254.317894144
4362,Y,2016-06-09 04:00:00,6717136,FLORIDA AVE,40,82,3280,0.0753,12650,None,None,NULL,7, ,11,0,None,For photo see parcel 6717128.,Rolling Acres,W9,640,None,None,None,FLORIDA,AVE,None,ROZENDA,2017-02-21 11:58:16,None,3464.90771484,252.136314783
4363,Y,2016-06-09 04:00:00,6717133,FLORIDA AVE,40,81,3241,0.0744,12480,None,None,NULL,7, ,11,0,None,For photo see parcel 6717128.,Rolling Acres,W9,640,None,None,None,FLORIDA,AVE,None,ROZENDA,2017-02-21 11:58:16,None,3249.62133789,245.057798333
4364,Y,2016-06-09 04:00:00,6717091,FLORIDA AVE,40,77,3080,0.0707,12310,None,None,NULL,7, ,11,7,None,None,Rolling Acres,W9,640,None,None,None,FLORIDA,AVE,None,ROZENDA,2017-02-21 11:58:16,None,3206.10632324,240.091680349
4365,Y,2016-06-09 04:00:00,6716361,FLORIDA AVE,None,None,11648,0.2674,27230,None,None,NULL,7, ,11,0,None,For photo see parcel 6717140.,Rolling Acres,W9,640,None,None,None,FLORIDA,AVE,None,ROZENDA,2017-02-21 11:58:16,None,11531.6031494,494.556188386
4366,Y,2016-06-09 04:00:00,6717130,FLORIDA AVE,40,182,7279,0.1671,18810,None,None,NULL,7, ,11,0,None,For photo see parcel 6717140.,Rolling Acres,W9,640,None,None,None,FLORIDA,AVE,None,ROZENDA,2017-02-21 11:58:16,None,7279.90637207,443.509132258
4367,Y,2016-06-09 04:00:00,6717135,FLORIDA AVE,40,182,7279,0.1671,18810,None,None,NULL,7, ,11,0,None,For photo see parcel 6717140.,Rolling Acres,W9,640,None,None,None,FLORIDA,AVE,None,ROZENDA,2017-02-21 11:58:16,None,7283.68701172,443.301805475
4368,Y,2016-06-09 04:00:00,6717138,FLORIDA AVE,40,182,7279,0.1671,18810,None,None,NULL,7, ,11,0,None,For photo see parcel 6717140.,Rolling Acres,W9,640,None,None,None,FLORIDA,AVE,None,ROZENDA,2017-02-21 11:58:16,None,7398.09301758,444.320386815
4369,Y,2016-06-09 04:00:00,6717131,FLORIDA AVE,40,182,7279,0.1671,18810,None,None,NULL,7, ,11,0,None,For photo see parcel 6717140.,Rolling Acres,W9,640,None,None,None,FLORIDA,AVE,None,ROZENDA,2017-02-21 11:58:16,None,7304.99926758,443.048751162
4370,Y,2016-06-09 04:00:00,6717126,FLORIDA AVE,40,182,7279,0.1671,18810,None,None,NULL,7, ,11,0,None,For photo see parcel 6717140.,Rolling Acres,W9,640,None,None,None,FLORIDA,AVE,None,ROZENDA,2017-02-21 11:58:16,None,7192.13598633,441.553821894
4371,Y,2016-06-09 04:00:00,6717085,FLORIDA AVE,40,182,7279,0.1671,18810,None,None,NULL,7, ,11,0,None,For photo see parcel 6717140.,Rolling Acres,W9,640,None,None,None,FLORIDA,AVE,None,ROZENDA,2017-02-21 11:58:16,None,7256.60083008,442.024378239
4372,Y,2016-06-09 04:00:00,6717137,FLORIDA AVE,40,182,7279,0.1671,18810,None,None,NULL,7, ,11,0,None,For photo see parcel 6717140.,Rolling Acres,W9,640,None,None,None,FLORIDA,AVE,None,ROZENDA,2017-02-21 11:58:16,None,7208.27099609,441.245869833
4373,Y,2016-06-09 04:00:00,6717140,FLORIDA AVE,40,182,7279,0.1671,18810,None,None,NULL,7, ,11,7,None,None,Rolling Acres,W9,640,None,None,None,FLORIDA,AVE,D,ROZENDA,2017-02-21 11:58:16,None,6995.91137695,438.655698649
4374,Y,2016-06-09 04:00:00,6717294,CAREY AVE,71,135,9583,0.22,18990,None,None,NULL,7, ,12,7,None,None,Rolling Acres,W9,640,None,None,None,CAREY,AVE,None,ROZENDA,2017-02-21 11:58:16,None,10175.2104492,432.480424124
4375,Y,2016-06-09 04:00:00,6717328,WOODBIRCH AVE,40,114,4561,0.1047,13460,None,None,NULL,7, ,12,0,None,None,Rolling Acres,W9,640,None,None,None,WOODBIRCH,AVE,None,ROZENDA,2017-02-21 11:58:16,None,4679.76135254,310.458969518
4376,Y,2016-06-09 04:00:00,6717325,WOODBIRCH AVE,63,114,7183,0.1649,17280,None,None,NULL,7, ,7,0,None,Mud Run runs through.,Rolling Acres,W9,640,None,None,None,WOODBIRCH,AVE,None,ROZENDA,2017-02-21 11:58:16,None,7198.42382812,363.205584081
4377,Y,2016-06-09 04:00:00,6717302,WOODBIRCH AVE,57,115,6556,0.1505,16290,None,None,NULL,7, ,7,0,None,Mud Run runs through.,Rolling Acres,W9,640,None,None,None,WOODBIRCH,AVE,None,ROZENDA,2017-02-21 11:58:16,None,4948.05664062,324.061069552
4378,Y,2016-06-09 04:00:00,6717322,WOODBIRCH AVE,35,114,3990,0.0916,12630,None,None,NULL,7, ,7,0,None,Mud Run runs through. See photo for parcel 6717325.,Rolling Acres,W9,640,None,None,None,WOODBIRCH,AVE,None,ROZENDA,2017-02-21 11:58:16,None,7198.42382812,363.205584081
4379,Y,2016-06-09 04:00:00,6717128,FLORIDA AVE,40,79,3158,0.0725,12480,None,None,NULL,7, ,11,7,None,None,Rolling Acres,W9,640,None,None,None,FLORIDA,AVE,None,ROZENDA,2017-02-21 11:58:16,None,3242.04748535,242.924345722
4380,Y,2016-06-09 04:00:00,6860020,CAREY AVE,None,None,10672,0.245,1430,None,None,NULL,7, ,7,0,None,Mud Run runs through.,Rolling Acres,W9,640,None,None,None,CAREY,AVE,None,ROZENDA,2017-02-21 11:58:16,None,13979.2373047,743.514031417
4381,Y,2016-06-09 04:00:00,6860021,CAREY AVE,None,None,46391,1.065,6230,None,None,NULL,7, ,7,0,None,Mud Run runs through.,Rolling Acres,W9,640,None,None,None,CAREY,AVE,None,ROZENDA,2017-02-21 11:58:16,None,47961.5466309,1158.76405719
4382,Y,2016-06-09 04:00:00,6859905,ROMIG RD,None,None,2507749,57.57,1787550,None,None,NULL,7, ,7,3,None,None,Rolling Acres,W9,640,None,None,None,ROMIG,RD,None,ROZENDA,2017-02-21 11:58:16,None,2512426.84094,12285.9167244
4383,Y,2016-06-09 04:00:00,6721746,1918 S HAWKINS AVE,105,265,27826,0.6388,25530,None,None,NULL,7, ,8,0,None,Annex to golf course.,Rolling Acres,W9,640,1918,None,S,HAWKINS,AVE,None,ROZENDA,2017-02-21 11:58:16,None,28008.5982666,743.151896202
4384,Y,2016-06-09 04:00:00,6717080,ANNA AVE,None,None,18731,0.43,11140,None,None,NULL,7, ,11,7,None,None,Rolling Acres,W9,640,None,None,None,ANNA,AVE,None,ROZENDA,2017-02-21 11:58:16,None,22405.8184814,705.791541868
4385,Y,2016-06-09 04:00:00,6756386,2000 S HAWKINS AVE,None,None,5188867,119.12,50000,None,None,NULL,8, ,8,0,None,Mud Run Golf Course,Rolling Acres,W9,640,2000,None,S,HAWKINS,AVE,D,ROZENDA,2017-02-21 11:58:16,None,5185531.60059,12611.7315575
4386,Y,2016-06-10 04:00:00,6716558,949 FOX RD,None,None,1921,0.0441,5280,None,None,NULL,14, ,0,0,None,Pump station,West Akron,W4,640,949,None,None,FOX,RD,None,ROZENDA,2017-02-21 11:58:16,None,1958.70202637,186.379617958
4387,Y,2016-06-10 04:00:00,6760101,BRIDGEWATER DR,None,None,2614,0.06,1080,None,None,NULL,3, ,3,0,None,"Part of Copley Rd Fuel Station, see previous parcel for pic",West Akron,W4,640,None,None,None,BRIDGEWATER,DR,None,ROZENDA,2017-02-21 11:58:16,None,2791.5234375,280.017900832
4388,Y,2016-06-10 04:00:00,6846949,891 CORDOVA AVE,47,112,5262,0.1208,13560,None,None,NULL,7, ,12,0,None,None,West Akron,W4,640,891,None,None,CORDOVA,AVE,None,ROZENDA,2017-02-21 11:58:16,None,5239.61499023,317.139006601
4389,Y,2016-06-10 04:00:00,6713954,891 FREDERICK BLVD,50,109,5449,0.1251,13810,None,None,NULL,7, ,11,12,None,None,West Akron,W4,640,891,None,None,FREDERICK,BLVD,None,ROZENDA,2017-02-21 11:58:16,None,5439.49072266,317.580206692
4390,Y,2016-06-10 04:00:00,6735216,SEWARD AVE,None,None,5998,0.1377,8400,None,None,NULL,9, ,9,0,None,None,West Akron,W4,640,None,None,None,SEWARD,AVE,D,ROZENDA,2017-02-21 11:58:16,None,5605.2010498,334.851003382
4391,Y,2016-06-10 04:00:00,6854048,COPLEY RD,None,None,1311,0.0301,3070,None,None,NULL,9, ,9,0,None,None,West Akron,W4,640,None,None,None,COPLEY,RD,None,ROZENDA,2017-02-21 11:58:16,None,1230.34606934,222.787864084
4392,Y,2016-06-10 04:00:00,6854051,COPLEY RD,None,None,1050,0.0241,2450,None,None,NULL,9, ,9,0,None,None,West Akron,W4,640,None,None,None,COPLEY,RD,None,ROZENDA,2017-02-21 11:58:16,None,1117.52636719,177.071358563
4393,N,None,1505449,WHITE POND DR,None,None,311018,7.14,26130,None,None,NULL,None, ,0,0,None,Outside city liimits,<Null>,None,500,None,None,None,WHITE POND,DR,D,ROZENDA,2017-02-21 12:45:07,Added,310442.403198,2449.16237908
4394,Y,2016-06-10 04:00:00,6717460,1852 W MARKET ST,None,None,27878,0.64,125450,None,None,NULL,3, ,3,0,None,Fire station,Wallhaven,W4,640,1852,None,W,MARKET,ST,D,ROZENDA,2017-02-21 11:58:16,None,24721.9730225,662.802022392
4395,Y,2016-06-10 04:00:00,6716379,W MARKET ST,None,None,512701,11.77,264830,None,None,NULL,8, ,8,0,None,Heavily wooded area behind fire station,Wallhaven,W4,640,None,None,W,MARKET,ST,D,ROZENDA,2017-02-21 11:58:16,None,542439.606934,3966.10203648
4396,Y,2016-06-16 04:00:00,6824066,211 FRANK BLVD,58,188,10903,0.2503,23570,53510,None,NULL,7, ,12,14,None,None,Fairlawn Heights,W8,510,211,None,S,FRANK,BLVD,None,ROZENDA,2017-02-21 11:58:16,None,8690.24169922,486.367932042
4397,Y,2016-06-10 04:00:00,6835876,IDLEWOOD AVE,55,127,6987,0.1604,20520,None,None,NULL,11, ,11,0,None,None,Wallhaven,W4,640,None,None,None,IDLEWOOD,AVE,None,ROZENDA,2017-02-21 11:58:16,None,7221.01342773,365.127236486
4398,Y,2016-06-16 04:00:00,6702205,EDGEMOOR AVE,50,136,6800,0.1561,20190,None,None,NULL,7, ,14,0,None,"Appears to be for sewer easement, see previous parcels for pic ",Wallhaven,W4,640,None,None,None,EDGEMOOR,AVE,None,ROZENDA,2017-02-21 11:58:16,None,6788.3605957,371.534321518
4399,Y,2016-06-16 04:00:00,6704952,PARKGATE AVE,50,136,6800,0.1561,20190,None,None,NULL,7, ,14,0,None,"Appears to be for sewer easement, see previous parcels for pic ",Wallhaven,W4,640,None,None,None,PARKGATE,AVE,None,ROZENDA,2017-02-21 11:58:16,None,6730.03515625,369.207372883
4400,Y,2016-06-16 04:00:00,6702194,MARLOWE AVE,50,136,6800,0.1561,4040,None,None,NULL,7, ,14,0,None,"Appears to be for sewer easement, see previous parcels for pic ",Wallhaven,W4,640,None,None,None,MARLOWE,AVE,None,ROZENDA,2017-02-21 11:58:16,None,6758.30883789,370.342929152
4401,Y,2016-06-16 04:00:00,6716381,ARTMAN AVE,50,136,6800,0.1561,20190,None,None,NULL,7, ,14,7,None,"Appears to be for sewer easement, see adjacent parcels for pic ",Wallhaven,W4,640,None,None,None,ARTMAN,AVE,None,ROZENDA,2017-02-21 11:58:16,None,6995.03540039,376.941339346
4402,Y,2016-06-16 04:00:00,6746782,ARTMAN AVE,50,136,6800,0.1561,20190,None,None,NULL,7, ,14,0,None,"Appears to be for sewer easement, see previous parcels for pic ",Wallhaven,W4,640,None,None,None,ARTMAN,AVE,None,ROZENDA,2017-02-21 11:58:16,None,6886.44030762,375.465213789
4403,Y,2016-06-16 04:00:00,6716378,MULL AVE,50,136,6800,0.1561,20190,None,None,NULL,7, ,14,0,None,"Appears to be sewer easement, see previous parcels for pic ",Wallhaven,W4,640,None,None,None,MULL,AVE,None,ROZENDA,2017-02-21 11:58:16,None,6492.30895996,355.616255177
4404,Y,2016-06-16 04:00:00,6753234,MULL AVE,30,136,4082,0.0937,16200,None,None,NULL,7, ,14,0,None,"Appears to be for sewer easement , see previous parcels for pic ",Wallhaven,W4,640,None,None,None,MULL,AVE,None,ROZENDA,2017-02-21 11:58:16,None,3713.07958984,309.965117068
4405,Y,2016-07-06 04:00:00,6848217,FOX RD,21,5,105,0.0024,240,None,None,NULL,8, ,8,0,None,"Heavily wooded area, see adjacent parcel for pic ",West Akron,W4,500,None,None,None,FOX,RD,None,ROZENDA,2017-02-21 11:58:16,None,3709.19921875,1493.73658789
4406,Y,2016-06-10 04:00:00,6802162,788 DAWSON RD,67,145,9714,0.223,15420,None,None,NULL,7, ,11,0,None,None,West Akron,W4,640,788,None,None,DAWSON,RD,None,ROZENDA,2017-02-21 11:58:16,None,10033.8736572,423.89237007
